puzzle,solution
000019405900400210640005000290083004150920387000056100710500043029047560004090072,872619435935478216641235798297183654156924387483756129718562943329847561564391872
872000405035408206640030708007080600156920007483700100708060940009807060060300000,872619435935478216641235798297183654156924387483756129718562943329847561564391872
072091035000470006640532790290000604100900000003050109708200043029040560064009072,872691435935478216641532798297183654156924387483756129718265943329847561564319872
872600435905000000040000000097100650050900307480050129000065040029840560504319072,872691435935478216641532798297183654156924387483756129718265943329847561564319872
800090000005002706041573208297108050006904387483006120010065003009807000560010000,872691435935482716641573298297138654156924387483756129718265943329847561564319872
802000400905082010601000000297130650056900380000000029018205000329840561060309802,872691435935482716641573298297138654156924387483756129718265943329847561564319872
000091035930082710000750290090100000050000387483000020018260940329040501564300070,872691435935482716641753298297138654156924387483576129718265943329847561564319872
000090605935680714040053090097100450150020300400500009710200940029000001500319072,872491635935682714641753298297138456156924387483576129718265943329847561564319872
070491030900680704641703000200008050100000000083070100718260000029847560500019872,872491635935682714641753298297138456156924387483576129718265943329847561564319872
872090030905002710641050200090100457000900080483070029000260943329000060560009070,872491635935682714641753298296138457157924386483576129718265943329847561564319872
870491000030080000001053298290038050157900000483000009700205940009047560504300802,872491635935682714641753298296138457157924386483576129718265943329847561564319872
070091600930080714600700298006038000050904386000000109708005040309847561500300002,872491635935682714641753298296138457157924386483576129718265943329847561564319872
002090005030600714004003090096038400200000080483076009760100900300007561540369872,872491635935682714614753298196538427257914386483276159768125943329847561541369872
072001035035002704604050000106200407257900386400076109000005000329807500000369070,872491635935682714614753298196238457257914386483576129768125943329847561541369872
802091630000600004614753000090008450000900300400500109700120940329840561041060800,872491635935682714614753298196238457257914386483576129768125943329847561541369872
070401035000080010014753200190038006060904380038000009006105940320007060501069802,872491635953682714614753298197238456265914387438576129786125943329847561541369872
800090000900080710004750008197038400005910007438076120786120903300840500001000072,872491635953682714614753298197238456265914387438576129786125943329847561541369872
872000600950682700614750208007038006000014380400000109000105040000840561040369800,872491635953682714614753298197238456265914387438576129786125943329847561541369872
002000000000080000014053098190538006005914087008076109700105943320840001500060872,872491635953682714614753298197538426265914387438276159786125943329847561541369872
002490605903602010614700090000000026000900307400070159786120000020000560541369870,872491635953682714614753298197538426265914387438276159786125943329847561541369872
870491605000600014604050290007500426065910007438000159700020003009047000540300800,872491635953682714614753298197538426265914387438276159786125943329847561541369872
070400600003600010604703208000530006065014300038270159080020003300800560540369072,872491635953682714614753298197538426265914387438276159786125943329847561541369872
900401030803092714014053098000530020060910000400270100080125003300840061500060072,972481635853692714614753298197538426265914387438276159786125943329847561541369872
902400030003092000000050290100000020060014387430270150786025940029800501540309002,972481635853692714614753298197538426265914387438276159786125943329847561541369872
000400635850600710610000098097538020060004387008200050780100003309040500501360802,972481635853692714614753298197538426265914387438276159786125943329847561541369872
002080630050000714014703200100008006060904307030206050786025943309800000041060802,972481635853692714614753298197538426265914387438276159786125943329847561541369872
